17.990000	10.380000	122.800000	1001.000000	0.118400	0.277600	0.300100	0.147100	0.241900	0.078710	1.095000	0.905300	8.589000	153.400000	0.006399	0.049040	0.053730	0.015870	0.030030	0.006193	25.380000	17.330000	184.600000	2019.000000	0.162200	0.665600	0.711900	0.265400	0.460100	0.118900
20.570000	17.770000	132.900000	1326.000000	0.084740	0.078640	0.086900	0.070170	0.181200	0.056670	0.543500	0.733900	3.398000	74.080000	0.005225	0.013080	0.018600	0.013400	0.013890	0.003532	24.990000	23.410000	158.800000	1956.000000	0.123800	0.186600	0.241600	0.186000	0.275000	0.089020
19.690000	21.250000	130.000000	1203.000000	0.109600	0.159900	0.197400	0.127900	0.206900	0.059990	0.745600	0.786900	4.585000	94.030000	0.006150	0.040060	0.038320	0.020580	0.022500	0.004571	23.570000	25.530000	152.500000	1709.000000	0.144400	0.424500	0.450400	0.243000	0.361300	0.087580
11.420000	20.380000	77.580000	386.100000	0.142500	0.283900	0.241400	0.105200	0.259700	0.097440	0.495600	1.156000	3.445000	27.230000	0.009110	0.074580	0.056610	0.018670	0.059630	0.009208	14.910000	26.500000	98.870000	567.700000	0.209800	0.866300	0.686900	0.257500	0.663800	0.173000
20.290000	14.340000	135.100000	1297.000000	0.100300	0.132800	0.198000	0.104300	0.180900	0.058830	0.757200	0.781300	5.438000	94.440000	0.011490	0.024610	0.056880	0.018850	0.017560	0.005115	22.540000	16.670000	152.200000	1575.000000	0.137400	0.205000	0.400000	0.162500	0.236400	0.076780
12.450000	15.700000	82.570000	477.100000	0.127800	0.170000	0.157800	0.080890	0.208700	0.076130	0.334500	0.890200	2.217000	27.190000	0.007510	0.033450	0.036720	0.011370	0.021650	0.005082	15.470000	23.750000	103.400000	741.600000	0.179100	0.524900	0.535500	0.174100	0.398500	0.124400
18.250000	19.980000	119.600000	1040.000000	0.094630	0.109000	0.112700	0.074000	0.179400	0.057420	0.446700	0.773200	3.180000	53.910000	0.004314	0.013820	0.022540	0.010390	0.013690	0.002179	22.880000	27.660000	153.200000	1606.000000	0.144200	0.257600	0.378400	0.193200	0.306300	0.083680
13.710000	20.830000	90.200000	577.900000	0.118900	0.164500	0.093660	0.059850	0.219600	0.074510	0.583500	1.377000	3.856000	50.960000	0.008805	0.030290	0.024880	0.014480	0.014860	0.005412	17.060000	28.140000	110.600000	897.000000	0.165400	0.368200	0.267800	0.155600	0.319600	0.115100
13.000000	21.820000	87.500000	519.800000	0.127300	0.193200	0.185900	0.093530	0.235000	0.073890	0.306300	1.002000	2.406000	24.320000	0.005731	0.035020	0.035530	0.012260	0.021430	0.003749	15.490000	30.730000	106.200000	739.300000	0.170300	0.540100	0.539000	0.206000	0.437800	0.107200
12.460000	24.040000	83.970000	475.900000	0.118600	0.239600	0.227300	0.085430	0.203000	0.082430	0.297600	1.599000	2.039000	23.940000	0.007149	0.072170	0.077430	0.014320	0.017890	0.010080	15.090000	40.680000	97.650000	711.400000	0.185300	1.058000	1.105000	0.221000	0.436600	0.207500
16.020000	23.240000	102.700000	797.800000	0.082060	0.066690	0.032990	0.033230	0.152800	0.056970	0.379500	1.187000	2.466000	40.510000	0.004029	0.009269	0.011010	0.007591	0.014600	0.003042	19.190000	33.880000	123.800000	1150.000000	0.118100	0.155100	0.145900	0.099750	0.294800	0.084520
15.780000	17.890000	103.600000	781.000000	0.097100	0.129200	0.099540	0.066060	0.184200	0.060820	0.505800	0.984900	3.564000	54.160000	0.005771	0.040610	0.027910	0.012820	0.020080	0.004144	20.420000	27.280000	136.500000	1299.000000	0.139600	0.560900	0.396500	0.181000	0.379200	0.104800
19.170000	24.800000	132.400000	1123.000000	0.097400	0.245800	0.206500	0.111800	0.239700	0.078000	0.955500	3.568000	11.070000	116.200000	0.003139	0.082970	0.088900	0.040900	0.044840	0.012840	20.960000	29.940000	151.700000	1332.000000	0.103700	0.390300	0.363900	0.176700	0.317600	0.102300
15.850000	23.950000	103.700000	782.700000	0.084010	0.100200	0.099380	0.053640	0.184700	0.053380	0.403300	1.078000	2.903000	36.580000	0.009769	0.031260	0.050510	0.019920	0.029810	0.003002	16.840000	27.660000	112.000000	876.500000	0.113100	0.192400	0.232200	0.111900	0.280900	0.062870
13.730000	22.610000	93.600000	578.300000	0.113100	0.229300	0.212800	0.080250	0.206900	0.076820	0.212100	1.169000	2.061000	19.210000	0.006429	0.059360	0.055010	0.016280	0.019610	0.008093	15.030000	32.010000	108.800000	697.700000	0.165100	0.772500	0.694300	0.220800	0.359600	0.143100
14.540000	27.540000	96.730000	658.800000	0.113900	0.159500	0.163900	0.073640	0.230300	0.070770	0.370000	1.033000	2.879000	32.550000	0.005607	0.042400	0.047410	0.010900	0.018570	0.005466	17.460000	37.130000	124.100000	943.200000	0.167800	0.657700	0.702600	0.171200	0.421800	0.134100
14.680000	20.130000	94.740000	684.500000	0.098670	0.072000	0.073950	0.052590	0.158600	0.059220	0.472700	1.240000	3.195000	45.400000	0.005718	0.011620	0.019980	0.011090	0.014100	0.002085	19.070000	30.880000	123.400000	1138.000000	0.146400	0.187100	0.291400	0.160900	0.302900	0.082160
16.130000	20.680000	108.100000	798.800000	0.117000	0.202200	0.172200	0.102800	0.216400	0.073560	0.569200	1.073000	3.854000	54.180000	0.007026	0.025010	0.031880	0.012970	0.016890	0.004142	20.960000	31.480000	136.800000	1315.000000	0.178900	0.423300	0.478400	0.207300	0.370600	0.114200
19.810000	22.150000	130.000000	1260.000000	0.098310	0.102700	0.147900	0.094980	0.158200	0.053950	0.758200	1.017000	5.865000	112.400000	0.006494	0.018930	0.033910	0.015210	0.013560	0.001997	27.320000	30.880000	186.800000	2398.000000	0.151200	0.315000	0.537200	0.238800	0.276800	0.076150
13.540000	14.360000	87.460000	566.300000	0.097790	0.081290	0.066640	0.047810	0.188500	0.057660	0.269900	0.788600	2.058000	23.560000	0.008462	0.014600	0.023870	0.013150	0.019800	0.002300	15.110000	19.260000	99.700000	711.200000	0.144000	0.177300	0.239000	0.128800	0.297700	0.072590
13.080000	15.710000	85.630000	520.000000	0.107500	0.127000	0.045680	0.031100	0.196700	0.068110	0.185200	0.747700	1.383000	14.670000	0.004097	0.018980	0.016980	0.006490	0.016780	0.002425	14.500000	20.490000	96.090000	630.500000	0.131200	0.277600	0.189000	0.072830	0.318400	0.081830
9.504000	12.440000	60.340000	273.900000	0.102400	0.064920	0.029560	0.020760	0.181500	0.069050	0.277300	0.976800	1.909000	15.700000	0.009606	0.014320	0.019850	0.014210	0.020270	0.002968	10.230000	15.660000	65.130000	314.900000	0.132400	0.114800	0.088670	0.062270	0.245000	0.077730
15.340000	14.260000	102.500000	704.400000	0.107300	0.213500	0.207700	0.097560	0.252100	0.070320	0.438800	0.709600	3.384000	44.910000	0.006789	0.053280	0.064460	0.022520	0.036720	0.004394	18.070000	19.080000	125.100000	980.900000	0.139000	0.595400	0.630500	0.239300	0.466700	0.099460
21.160000	23.040000	137.200000	1404.000000	0.094280	0.102200	0.109700	0.086320	0.176900	0.052780	0.691700	1.127000	4.303000	93.990000	0.004728	0.012590	0.017150	0.010380	0.010830	0.001987	29.170000	35.590000	188.000000	2615.000000	0.140100	0.260000	0.315500	0.200900	0.282200	0.075260
16.650000	21.380000	110.000000	904.600000	0.112100	0.145700	0.152500	0.091700	0.199500	0.063300	0.806800	0.901700	5.455000	102.600000	0.006048	0.018820	0.027410	0.011300	0.014680	0.002801	26.460000	31.560000	177.000000	2215.000000	0.180500	0.357800	0.469500	0.209500	0.361300	0.095640
17.140000	16.400000	116.000000	912.700000	0.118600	0.227600	0.222900	0.140100	0.304000	0.074130	1.046000	0.976000	7.276000	111.400000	0.008029	0.037990	0.037320	0.023970	0.023080	0.007444	22.250000	21.400000	152.400000	1461.000000	0.154500	0.394900	0.385300	0.255000	0.406600	0.105900
14.580000	21.530000	97.410000	644.800000	0.105400	0.186800	0.142500	0.087830	0.225200	0.069240	0.254500	0.983200	2.110000	21.050000	0.004452	0.030550	0.026810	0.013520	0.014540	0.003711	17.620000	33.210000	122.400000	896.900000	0.152500	0.664300	0.553900	0.270100	0.426400	0.127500
18.610000	20.250000	122.100000	1094.000000	0.094400	0.106600	0.149000	0.077310	0.169700	0.056990	0.852900	1.849000	5.632000	93.540000	0.010750	0.027220	0.050810	0.019110	0.022930	0.004217	21.310000	27.260000	139.900000	1403.000000	0.133800	0.211700	0.344600	0.149000	0.234100	0.074210
15.300000	25.270000	102.400000	732.400000	0.108200	0.169700	0.168300	0.087510	0.192600	0.065400	0.439000	1.012000	3.498000	43.500000	0.005233	0.030570	0.035760	0.010830	0.017680	0.002967	20.270000	36.710000	149.300000	1269.000000	0.164100	0.611000	0.633500	0.202400	0.402700	0.098760
17.570000	15.050000	115.000000	955.100000	0.098470	0.115700	0.098750	0.079530	0.173900	0.061490	0.600300	0.822500	4.655000	61.100000	0.005627	0.030330	0.034070	0.013540	0.019250	0.003742	20.010000	19.520000	134.900000	1227.000000	0.125500	0.281200	0.248900	0.145600	0.275600	0.079190
18.630000	25.110000	124.800000	1088.000000	0.106400	0.188700	0.231900	0.124400	0.218300	0.061970	0.830700	1.466000	5.574000	105.000000	0.006248	0.033740	0.051960	0.011580	0.020070	0.004560	23.150000	34.010000	160.500000	1670.000000	0.149100	0.425700	0.613300	0.184800	0.344400	0.097820
11.840000	18.700000	77.930000	440.600000	0.110900	0.151600	0.121800	0.051820	0.230100	0.077990	0.482500	1.030000	3.475000	41.000000	0.005551	0.034140	0.042050	0.010440	0.022730	0.005667	16.820000	28.120000	119.400000	888.700000	0.163700	0.577500	0.695600	0.154600	0.476100	0.140200
17.020000	23.980000	112.800000	899.300000	0.119700	0.149600	0.241700	0.120300	0.224800	0.063820	0.600900	1.398000	3.999000	67.780000	0.008268	0.030820	0.050420	0.011120	0.021020	0.003854	20.880000	32.090000	136.100000	1344.000000	0.163400	0.355900	0.558800	0.184700	0.353000	0.084820
19.270000	26.470000	127.900000	1162.000000	0.094010	0.171900	0.165700	0.075930	0.185300	0.062610	0.555800	0.606200	3.528000	68.170000	0.005015	0.033180	0.034970	0.009643	0.015430	0.003896	24.150000	30.900000	161.400000	1813.000000	0.150900	0.659000	0.609100	0.178500	0.367200	0.112300
16.130000	17.880000	107.000000	807.200000	0.104000	0.155900	0.135400	0.077520	0.199800	0.065150	0.334000	0.685700	2.183000	35.030000	0.004185	0.028680	0.026640	0.009067	0.017030	0.003817	20.210000	27.260000	132.700000	1261.000000	0.144600	0.580400	0.527400	0.186400	0.427000	0.123300
16.740000	21.590000	110.100000	869.500000	0.096100	0.133600	0.134800	0.060180	0.189600	0.056560	0.461500	0.919700	3.008000	45.190000	0.005776	0.024990	0.036950	0.011950	0.027890	0.002665	20.010000	29.020000	133.500000	1229.000000	0.156300	0.383500	0.540900	0.181300	0.486300	0.086330
14.250000	21.720000	93.630000	633.000000	0.098230	0.109800	0.131900	0.055980	0.188500	0.061250	0.286000	1.019000	2.657000	24.910000	0.005878	0.029950	0.048150	0.011610	0.020280	0.004022	15.890000	30.360000	116.200000	799.600000	0.144600	0.423800	0.518600	0.144700	0.359100	0.101400
